"No.","Time","Source","Destination","Protocol","Length","Info"
"2182","74.630814","149.154.167.99","10.0.2.15","TCP","3774","443  >  50386 [PSH, ACK] Seq=18490 Ack=1908 Win=65535 Len=3720 [TCP segment of a reassembled PDU]"
"2183","74.630838","10.0.2.15","149.154.167.99","TCP","54","50386  >  443 [ACK] Seq=1908 Ack=22210 Win=59860 Len=0"
"2184","74.632204","149.154.167.99","10.0.2.15","TCP","2534","443  >  50386 [PSH, ACK] Seq=22210 Ack=1908 Win=65535 Len=2480 [TCP segment of a reassembled PDU]"
"2185","74.632214","10.0.2.15","149.154.167.99","TCP","54","50386  >  443 [ACK] Seq=1908 Ack=24690 Win=62780 Len=0"
"2187","74.676274","10.0.2.15","149.154.167.99","TCP","54","50386  >  443 [ACK] Seq=1908 Ack=26006 Win=62780 Len=0"
"2189","74.682561","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=19676 Ack=28028 Win=65535 Len=0"
"2191","74.695816","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=28028 Ack=19875 Win=65535 Len=0"
"2193","74.840855","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=19875 Ack=28834 Win=65535 Len=0"
"2196","75.111968","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=28834 Ack=20058 Win=65535 Len=0"
"2197","75.111968","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=28834 Ack=20207 Win=65535 Len=0"
"2199","75.181112","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20207 Ack=28947 Win=65535 Len=0"
"2201","75.197433","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20207 Ack=29092 Win=65535 Len=0"
"2205","76.077758","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20207 Ack=29447 Win=65535 Len=0"
"2208","76.513117","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=21600 Ack=7941 Win=65535 Len=0"
"2210","76.825736","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=29447 Ack=20422 Win=65535 Len=0"
"2212","76.934212","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20422 Ack=29560 Win=65535 Len=0"
"2214","76.937544","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=29560 Ack=20621 Win=65535 Len=0"
"2216","77.072527","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20621 Ack=29979 Win=65535 Len=0"
"2218","77.179343","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20621 Ack=30318 Win=65535 Len=0"
"2220","77.371158","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=30318 Ack=20836 Win=65535 Len=0"
"2222","77.453514","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=20836 Ack=30463 Win=65535 Len=0"
"2225","77.497348","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=22601 Ack=8285 Win=65535 Len=0"
"2229","77.948359","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=30463 Ack=21035 Win=65535 Len=0"
"2231","78.033902","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21035 Ack=30576 Win=65535 Len=0"
"2233","78.036832","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=30576 Ack=21234 Win=65535 Len=0"
"2235","78.120946","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21234 Ack=30915 Win=65535 Len=0"
"2237","78.124646","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21234 Ack=31334 Win=65535 Len=0"
"2239","78.202928","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=31334 Ack=21417 Win=65535 Len=0"
"2241","78.275952","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21417 Ack=31447 Win=65535 Len=0"
"2244","78.453539","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=23502 Ack=8629 Win=65535 Len=0"
"2246","78.478680","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=31447 Ack=21632 Win=65535 Len=0"
"2248","78.571089","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21632 Ack=31610 Win=65535 Len=0"
"2250","78.856707","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=31610 Ack=21831 Win=65535 Len=0"
"2252","78.965756","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=21831 Ack=31723 Win=65535 Len=0"
"2254","78.970744","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=31723 Ack=22030 Win=65535 Len=0"
"2256","79.100259","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=22030 Ack=32142 Win=65535 Len=0"
"2258","80.088956","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=22030 Ack=32481 Win=65535 Len=0"
"2260","80.226677","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=6498 Ack=1133 Win=65535 Len=0"
"2264","80.340080","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=1133 Ack=6537 Win=62780 Len=0"
"2267","80.583701","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=24487 Ack=8973 Win=65535 Len=0"
"2269","80.860087","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=32481 Ack=22229 Win=65535 Len=0"
"2271","80.948363","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=22229 Ack=32594 Win=65535 Len=0"
"2273","80.952239","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=32594 Ack=22428 Win=65535 Len=0"
"2275","81.084854","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=22428 Ack=33029 Win=65535 Len=0"
"2277","81.281877","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33029 Ack=22611 Win=65535 Len=0"
"2279","81.353256","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=22611 Ack=33142 Win=65535 Len=0"
"2281","81.371295","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33142 Ack=22810 Win=65535 Len=0"
"2284","81.459740","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33255 Ack=23009 Win=65535 Len=0"
"2287","81.542966","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33368 Ack=23208 Win=65535 Len=0"
"2290","81.633852","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33481 Ack=23407 Win=65535 Len=0"
"2292","81.688149","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=23407 Ack=33836 Win=65535 Len=0"
"2294","81.706555","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=23407 Ack=33949 Win=65535 Len=0"
"2296","81.714636","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=33949 Ack=23622 Win=65535 Len=0"
"2299","81.791395","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34062 Ack=23821 Win=65535 Len=0"
"2302","81.866087","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34175 Ack=24020 Win=65535 Len=0"
"2305","81.939436","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34288 Ack=24219 Win=65535 Len=0"
"2308","81.978371","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=25402 Ack=9317 Win=65535 Len=0"
"2311","82.024937","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34401 Ack=24418 Win=65535 Len=0"
"2314","82.100690","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34514 Ack=24617 Win=65535 Len=0"
"2317","82.192026","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34627 Ack=24816 Win=65535 Len=0"
"2320","82.265292","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34740 Ack=25015 Win=65535 Len=0"
"2323","82.348500","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34853 Ack=25214 Win=65535 Len=0"
"2325","82.419507","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=34853 Ack=25347 Win=65535 Len=0"
"2327","82.668217","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25347 Ack=35064 Win=65535 Len=0"
"2329","82.687929","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25347 Ack=35177 Win=65535 Len=0"
"2331","82.702449","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=35177 Ack=25562 Win=65535 Len=0"
"2335","82.884357","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25562 Ack=35596 Win=65535 Len=0"
"2337","82.925631","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=35596 Ack=25761 Win=65535 Len=0"
"2339","83.028148","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25761 Ack=35741 Win=65535 Len=0"
"2340","83.112321","10.0.2.15","34.107.148.139","TCP","54","[TCP Dup ACK 1325#1] 54922  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2341","83.112342","10.0.2.15","34.120.195.249","TCP","54","[TCP Dup ACK 1324#1] 53652  >  443 [ACK] Seq=1 Ack=1 Win=64028 Len=0"
"2342","83.112348","10.0.2.15","35.186.224.25","TCP","54","[TCP Dup ACK 1321#1] 53700  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"2343","83.112354","10.0.2.15","35.186.224.25","TCP","54","[TCP Dup ACK 1320#1] 53722  >  443 [ACK] Seq=1 Ack=1 Win=64028 Len=0"
"2344","83.112669","34.107.148.139","10.0.2.15","TCP","60","[TCP Dup ACK 1331#1] [TCP ACKed unseen segment] 443  >  54922 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2345","83.112669","34.120.195.249","10.0.2.15","TCP","60","[TCP Dup ACK 1330#1] [TCP ACKed unseen segment] 443  >  53652 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2346","83.112669","35.186.224.25","10.0.2.15","TCP","60","[TCP Dup ACK 1327#1] [TCP ACKed unseen segment] 443  >  53700 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2347","83.112669","35.186.224.25","10.0.2.15","TCP","60","[TCP Dup ACK 1326#1] [TCP ACKed unseen segment] 443  >  53722 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2349","84.361053","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=35741 Ack=25944 Win=65535 Len=0"
"2351","84.430532","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25944 Ack=35854 Win=65535 Len=0"
"2353","84.537248","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=1330415 Ack=7880 Win=65535 Len=0"
"2355","84.553392","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1330996 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2356","84.553408","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1332456 Win=65535 Len=0"
"2357","84.554021","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1332456 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2358","84.554496","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1333916 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2359","84.554522","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1336836 Win=65535 Len=0"
"2360","84.555845","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1336836 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2361","84.555973","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1339756 Win=65535 Len=0"
"2362","84.556090","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1339756 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2363","84.556110","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1342676 Win=65535 Len=0"
"2365","84.558134","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1351436 Win=65535 Len=0"
"2366","84.561137","213.57.24.219","10.0.2.15","TCP","11734","443  >  60202 [PSH, ACK] Seq=1351436 Ack=7880 Win=65535 Len=11680 [TCP segment of a reassembled PDU]"
"2367","84.561178","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1363116 Win=65535 Len=0"
"2369","84.562465","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1368956 Win=65535 Len=0"
"2371","84.563288","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1371876 Win=65535 Len=0"
"2372","84.563609","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1371876 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2373","84.563641","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1374796 Win=65535 Len=0"
"2374","84.563901","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1374796 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2375","84.563930","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1377716 Win=65535 Len=0"
"2376","84.565108","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1377716 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2377","84.565130","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1380636 Win=65535 Len=0"
"2378","84.565190","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1380636 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2379","84.565205","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1383556 Win=65535 Len=0"
"2380","84.565810","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1383556 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2381","84.565832","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1386476 Win=65535 Len=0"
"2383","84.566088","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1389396 Win=65535 Len=0"
"2384","84.566507","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1389396 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2385","84.566531","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1392316 Win=65535 Len=0"
"2386","84.566880","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1392316 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2387","84.566910","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1395236 Win=65535 Len=0"
"2388","84.567857","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1395236 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2389","84.567884","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1398156 Win=65535 Len=0"
"2390","84.568201","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1398156 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2391","84.568220","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1401076 Win=65535 Len=0"
"2393","84.568617","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1403996 Win=65535 Len=0"
"2394","84.569048","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1403996 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2395","84.569071","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1406916 Win=65535 Len=0"
"2396","84.569477","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1406916 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2397","84.569504","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1409836 Win=65535 Len=0"
"2398","84.569650","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1409836 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2400","84.570591","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1412756 Win=65535 Len=0"
"2401","84.571040","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1412756 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2402","84.571070","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1415676 Win=65535 Len=0"
"2403","84.571208","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1415676 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2404","84.571238","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1418596 Win=65535 Len=0"
"2405","84.571603","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1418596 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2406","84.571640","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1421516 Win=65535 Len=0"
"2407","84.572000","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1421516 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2408","84.572679","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1422976 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2409","84.572685","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1424436 Win=65535 Len=0"
"2410","84.573073","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1424436 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2411","84.573089","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1427356 Win=65535 Len=0"
"2413","84.573493","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1430276 Win=65535 Len=0"
"2414","84.573810","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1430276 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2415","84.574714","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1431736 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2416","84.574737","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1434656 Win=65535 Len=0"
"2417","84.575038","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1434656 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2418","84.575063","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1437576 Win=65535 Len=0"
"2419","84.575417","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1437576 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2420","84.575442","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1440496 Win=65535 Len=0"
"2421","84.575826","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1440496 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2422","84.575854","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1443416 Win=65535 Len=0"
"2424","84.577008","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1446336 Win=65535 Len=0"
"2425","84.577250","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1446336 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2426","84.577272","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1449256 Win=65535 Len=0"
"2427","84.577636","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1449256 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2428","84.577682","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1452176 Win=65535 Len=0"
"2430","84.578061","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1455096 Win=65535 Len=0"
"2431","84.578399","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1455096 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2432","84.578425","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1458016 Win=65535 Len=0"
"2433","84.578789","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1458016 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2434","84.578810","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1460936 Win=65535 Len=0"
"2435","84.579883","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1460936 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2436","84.579907","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1463856 Win=65535 Len=0"
"2438","84.580327","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1466776 Win=65535 Len=0"
"2439","84.580642","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1466776 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2440","84.580667","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1469696 Win=65535 Len=0"
"2441","84.581037","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1469696 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2442","84.581065","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1472616 Win=65535 Len=0"
"2443","84.581459","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1472616 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2444","84.581482","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1475536 Win=65535 Len=0"
"2445","84.581785","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1475536 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2446","84.582412","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1476996 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2447","84.582420","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1478456 Win=65535 Len=0"
"2449","84.582775","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1481376 Win=65535 Len=0"
"2450","84.583129","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1481376 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2451","84.583149","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1484296 Win=65535 Len=0"
"2452","84.583507","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1484296 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2453","84.583524","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1487216 Win=65535 Len=0"
"2454","84.583922","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1487216 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2455","84.584609","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1488676 Ack=7880 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2456","84.584616","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1490136 Win=65535 Len=0"
"2457","84.585036","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1490136 Ack=7880 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2458","84.585054","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1493056 Win=65535 Len=0"
"2460","84.585438","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=7880 Ack=1496545 Win=65535 Len=0"
"2462","84.852248","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=25944 Ack=36177 Win=65535 Len=0"
"2465","85.091281","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=26365 Ack=9661 Win=65535 Len=0"
"2469","85.618607","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=36177 Ack=26143 Win=65535 Len=0"
"2471","85.709750","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=26143 Ack=36290 Win=65535 Len=0"
"2473","85.714712","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=36290 Ack=26342 Win=65535 Len=0"
"2475","85.848652","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=26342 Ack=36725 Win=65535 Len=0"
"2477","86.149144","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=36725 Ack=26541 Win=65535 Len=0"
"2479","86.317077","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=26541 Ack=36870 Win=65535 Len=0"
"2481","86.350918","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=36870 Ack=27012 Win=65535 Len=0"
